Name;Date;Station;Transect;Project Name;Aux4;Aux5;Height (cm);Latitude;Longitude;Depth;Camera;Photographer;Water quality;Strobes;Framing gear used;White balance card;Comments;Row;Column;Label
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3355;1713;SC
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3346;2770;SC
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3039;2716;SC
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3126;3391;ste
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3222;3127;ste
MB28-T1-08.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;3516;3334;stc
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;434;49;stc
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;210;946;tra
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;624;894;tub
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;578;2087;tub
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;553;2791;tur
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;444;2641;tur
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;360;2513;ATRF
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;722;570;ATRF
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1354;305;ATRF
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1352;1484;ATRF
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1317;1995;acr
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;896;2509;acr
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;995;2720;acr
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1060;2818;acr
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;962;2907;acr
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2106;2350;acr
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;1676;3410;acr
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2210;1525;acr
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2536;1776;DC
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2479;2770;DC
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2212;2297;DC
MB28-T1-09.JPG;12/13/2022;1208;T1;MERMAID Reef Survey;;;;;;;;;;;;;;2229;2148;DC
